Airport Name,City,Country,3 Char Code,Identifier,Lat,Long,rand1,rand2,rand3
Toul AB closed,Toul,France,\N,\N,48.779999,5.98,936,1,E
Palo Alto Airport of Santa Clara County,Palo Alto,United States,PAO,KPAO,37.46110153,-122.1149979,4,-8,A
Dubai Cruise Terminal,Dubai,United Arab Emirates,\N,\N,25.274193,55.28311,0,4,U
Ust-Nera Airport,Ust-Nera,Russia,\N,UEMT,64.55000305,143.1150055,1805,10,N
Letiště Vysoké Mýto,Vysoke Myto,Czech Republic,\N,LKVM,49.926899,16.185801,991,1,E
Spa (la Sauvenière) Airport,Spa,Belgium,\N,EBSP,50.48249817,5.910299778,1581,1,E
Falcon Field,Mesa,United States,FFZ,KFFZ,33.46080017,-111.7279968,1394,-7,A
Coolidge Municipal Airport,Cooldige,United States,P08,KP08,32.93590164,-111.427002,1574,-7,A
Cottonwood Airport,Cottonwood,United States,P52,KP52,34.72999954,-112.0350037,3550,-7,A
Suarlée Airport,Namur,Belgium,\N,EBNM,50.487999,4.76892,594,1,E
Kiewit Airfield Hasselt,Hasselt,Belgium,\N,EBZH,50.970001,5.37507,141,1,E
Ak-Chin Regional Airport,Phoenix,United States,A39,KA39,32.9908056,-111.9185278,1300,-7,A
Wickenburg Municipal Airport,Wickenburg,United States,E25,KE25,33.96889877,-112.7990036,2377,-7,A
Yangzhou Taizhou Airport,Yangzhou,China,YTY,ZSYA,32.5634,119.7198,7,8,N
Oakland County International Airport,Pontiac,United States,PTK,KPTK,42.66550064,-83.42009735,980,-5,A
Fuzhou Railway Station,Fuzhou,China,\N,\N,26.11351,119.319998,39,8,N
Xiamen Railway Station,Xiamen,China,\N,\N,24.4679,118.116,255,8,N
Kissidougou Airport,Kissidougou,Guinea,KSI,GUKU,9.160559654,-10.12440014,1808,0,N
Pecs,Pecs,Hungary,QPJ,\N,46.070833,18.233056,1000,1,E
Neuwied,Neuwied,Germany,\N,\N,50.432008,7.472785,300,1,E
Castelnuovo di Garfagnana,Castelnuovo di Garfagnana,Italy,\N,\N,44.116464,10.409954,1100,1,E
Portovenere,Portovenere,Italy,\N,\N,44.0519359,9.8353078,10,1,E
Amsterdam Zuid WTC,Amsterdam,Netherlands,\N,\N,52.338841,4.871471,10,1,E
Budapest Keteli,Budapest,Hungary,\N,\N,47.500497,19.085484,100,1,E
Zagreb Glavni Kolod.,Zagreb,Croatia,\N,\N,45.804289,15.979121,500,1,E
Dillant Hopkins Airport,Keene,United States,EEN,KEEN,42.89839935,-72.27079773,488,-5,A
Tianshui Airport,Tianshui,China,THQ,ZLTS,34.333,105.514,9186,8,N
Kawama Airport,Kawama,Cuba,\N,MUKW,23.12400055,-81.3015976,16,-5,U
Yumuri Valley,Yumuri Valley,Cuba,\N,\N,23.1,-81.9,0,-5,U
Kooddoo Airport,Kooddoo,Maldives,GKK,VRMO,0.7324,73.4336,29,5,U
Glasgow Industrial Airport,Glasgow,United States,\N,07MT,48.42110062,-106.5279999,2762,-7,A
Rochester Airport,Rochester,United Kingdom,RCS,EGTO,51.35189819,0.503332973,436,0,E
Den Haag Centraal,Den Haag,Netherlands,\N,\N,52.081667,4.329167,0,1,E
Paris Nord,Paris,France,\N,\N,48.880931,2.355323,0,1,E
Venlo railway station,Venlo,Netherlands,\N,\N,51.364722,6.171389,0,1,E
Monchengladbach Central Station,Monchengladbach,Germany,\N,\N,51.196,6.446,0,1,E
Utrecht Centraal,Utrecht ,Netherlands,\N,\N,52.089167,5.109722,0,1,E
Rensselaer Rail Station,Albany,United States,\N,\N,42.641389,-73.741111,324,-5,A
Amtrak Station,Tacoma,United States,\N,\N,47.242733,-122.42041,50,-8,A
Amtrak Station,Orlando,United States,\N,\N,28.5259,-81.3813,82,-5,A
Denali Rail,Healy,United States,\N,\N,63.7306,-148.9137333,1730,-9,A
Albian Aerodrome,Wood Buffalo,Canada,JHL,\N,57.223889,-111.418889,1048,-7,A
Monroe Reqional Airport,Charlotte,United States,EQY,\N,35.01833,-80.62001,679,-5,A
Station Aare,Aare,Sweden,\N,\N,63.398779,13.075956,1240,1,E
Villach Hauptbahnhof,Villach,Austria,\N,\N,46.618333,13.848333,1644,1,E
Krakow Glowny,Krakow,Poland,\N,\N,50.065556,19.947222,719,1,E
Wien Meidling,Vienna,Austria,\N,\N,48.175,16.335278,738,1,E
Roma Termini,Rome,Italy,\N,\N,41.900833,12.501944,197,1,E
Napoli Centrale,Naples,Italy,\N,\N,40.8525,14.271944,39,1,E
Euston Station,London,United Kingdom,\N,\N,51.5284,-0.1331,89,0,E
Kankan,Kankan,Guinea,KNN,GUXD,10.448333,-9.227499,8694,0,U
Termas de Río Hondo international Airport,Rio Hondo,Argentina,RHD,SANR,-27.4966,-64.93595,935,-3,S
Guangzhou Railway Station,Guangzhou,China,\N,\N,23.151343,113.252073,19,8,N
Shenzhen West Railway Station,Shenzhen,China,\N,\N,22.532043,113.908729,3,8,N
Shenzhen North Railway Station,Shenzhen,China,\N,\N,22.607058,114.027203,229,8,N
Keetmanshoop Airport,Keetmanshoop,Namibia,KMP,FYKT,-26.53980064,18.1114006,3506,1,U
Shekou Ferry Terminal,Shenzhen,China,\N,\N,22.476555,113.912855,2,8,N
Zhuhai-Jiuzhou Port,Zhuhai,China,\N,\N,22.233333,113.583333,2,8,N
Kangding Airport,Kangding,China,KGT,ZUKD,30.1575,101.734722,14042,8,N
Train Station,Aranyaprathet,Thailand,\N,\N,13.4058,102.311,150,7,N
Train Station,Nha Trang,Vietnam,\N,\N,12.15,109.11,50,7,N
Veliky Ustyug,Veliky Ustyug,Russia,VUS,ULWU,60.788333,46.26,331,3,N
Iowa City Municipal Airport,Iowa City,United States,IOW,KIOW,41.6391983,-91.54650116,668,-6,A
Turpan Jiaohe Airport,Turpan,China,TLQ,ZWTP,43.0308,89.0987,934,8,U
Lorenzo Airport,Morro de Sao Paulo,Brazil,\N,SNCL,-13.38944435,-38.90999985,3,-3,S
Windom Municipal Airport,Windom,United States,MWM,KMWM,43.91339874,-95.10939789,1410,-6,A
Sasakwa Airstrip,Sasakwa,Tanzania,\N,\N,-2.0714,34.5068,4000,3,N
Yabuli,Yabuli Town,China,\N,\N,44.4653,128.27,1200,8,N
Longview Ranch Airport,Longview,United States,\N,OG39,44.6617012,-119.6520004,2080,-8,A
Rothera Research Station,Rothera Research Station,United Kingdom,\N,EGAR,-67.5675,-68.12740278,9,12,U
Sortavala Airport,Sortavala,Russia,\N,ULPW,61.73609924,30.67359924,0,3,N
Valaam,Valaam,Russia,\N,\N,61.37115,30.88977,15,3,N
Lee Airport,Annapolis,United States,ANP,KANP,38.942902,-76.568398,34,-5,A
Songshan Train Station,Taipei,Taiwan,\N,\N,25.049214,121.577961,0,8,N
Kaohsiung Station,Kaohsiung,Taiwan,\N,\N,22.638432,120.301877,39,8,N
Hualien Station,Hualien,Taiwan,\N,\N,23.992722,121.60135,45,8,N
El Merk,El Merk,Algeria,\N,\N,30.300039,8.160833,0,1,U
Budapest Keleti pu.,Budapest,Hungary,\N,\N,-47.500278,-160.916111,0,1,E
Bratislava hl. st.,Bratislava,Slovakia,\N,\N,-48.158263,17.105839,430,1,E
Ndutu,Ndutu,Tanzania,DUU,HTND,-3.0243398,34.9845059,5400,3,U
Cuamba Airport,Cuamba,Mozambique,FXO,FQCB,-14.815,36.529999,1919,2,N
Bodaybo Airport,Bodaibo,Russia,ODO,UIKB,57.86610031,114.2429962,919,8,N
Berdoba Airport,Berdoba,Chad,\N,\N,16.072,22.8466,2953,1,N
Zhytomyr Airport,Zhytomyr,Ukraine,ZTR,UKKV,50.270556,28.738611,0,2,E
Mozyr,Mozyr,Belarus,\N,UMGM,51.981944,29.165,0,3,N
Paluknys Airport,Paluknys,Lithuania,\N,EYVP,54.48484802,24.98737335,400,2,E
Mattala Rajapaksa International Airport,Mattala,Sri Lanka,HRI,VCRI,6.284467,81.124128,157,5.5,N
Pecos Municipal Airport,Pecos,United States,PEQ,KPEQ,31.38240051,-103.5110016,2613,-6,A
Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,United States,HBG,KHBG,31.26479912,-89.25279999,151,-6,A
Botucatu - Tancredo de Almeida Neves Airport,Botucatu,Brazil,QCJ,SDBK,-22.93950081,-48.4679985,3012,-3,S
Base Aérea Airport,Anapolis,Brazil,\N,SBAN,-16.2292,-48.964298,3731,-3,S
São Carlos Airport,Sao Carlos,Brazil,QSC,SDSC,-21.87540054,-47.90370178,2649,-3,S
Byron Airport,Byron Bay,Australia,\N,\N,28.383504,153.365447,10,10,O
Grindelwald,Grindelwald,Switzerland,\N,\N,46.35106,7.57408,6000,1,U
Grindelwald,Grindelwald,Switzerland,\N,\N,46.3506,7.57408,6000,1,U
Chan Gurney Municipal Airport,Yankton,United States,YKN,KYKN,42.91669846,-97.3859024,1306,-6,A
Selfield Airport,Selma Alabama,United States,SES,KSES,32.4404,-86.9522,131,-6,A
Linkwasha Airfield,Hwange National Park,Zimbabwe,\N,\N,-19.123333,27.201389,3543,2,N
Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,XSB,OMBY,24.283611,52.580278,25,4,U
Dalma Airport,Dalma Island,United Arab Emirates,ZDY,\N,24.5033833,52.3360528,8,4,U
Bromont (Roland Desourdy) Airport,Bromont,Canada,ZBM,CZBM,45.29079819,-72.74140167,375,-5,A
Playa del Carmen Airport,Playa del Carmen,Mexico,PCM,\N,20.6225,-87.082221,1,-5,U
Beccles Airport,Beccles,United Kingdom,\N,EGSM,52.43529892,1.618330002,80,0,E
Kratie Airport,Kratie,Cambodia,KTI,VDKT,12.48799992,106.0550003,0,7,N
Caldera Airport,Caldera,Chile,\N,SCCL,-27.0781002,-70.79530334,180,-4,U
San Pedro de Atacama Airport,San Pedro de Atacama,Chile,\N,SCPE,-22.92169952,-68.15840149,7960,-4,U
Copacabana Airport,Copacabana,Bolivia,\N,SLCC,-16.19109917,-69.09559631,12591,-4,U
Havelock Island Seaport,Havelock Island,India,\N,\N,12.042636,92.982574,0,5.5,N
Guyuan Liupanshan Airport,Guyuan,China,GYU,ZLGY,36.07888889,106.2169444,5696,8,U
RAF Brawdy,Brawdy,United Kingdom,\N,EGDA,51.88375,-5.119972,0,0,E
Gaios Bay,Paxi,Greece,\N,\N,39.195944,20.195961,0,2,E
Changhai Airport,Changhai,China,CNI,ZYCH,39.26666667,122.6669444,80,8,N
Redhill Aerodrome,Redhill,United Kingdom,KRH,EGKR,51.21360016,-0.138611004,222,0,E
Bahnhof,Bad Gastein,Austria,\N,\N,47.1,13.0167,3287,1,E
Acquafredda Station,Maratea,Italy,\N,\N,40,15.7167,1000,1,E
Victoria Station,London,United Kingdom,\N,\N,51.4964,-0.14391,48,0,E
Jiagedaqi Airport,Jiagedaqi District,China,JGD,\N,50.375,124.117,1205,8,N
Chinchilla Airport,Chinchilla,Australia,CCL,YCCA,-26.77499962,150.6170044,1028,10,O
Frazier Lake Airpark,Hollister,United States,1C9,\N,54.01333333,-124.7683333,152,-8,A
Hayward Executive Airport,Hayward,United States,HWD,KHWD,37.65919876,-122.1220016,52,-8,A
Motueka Airport,Motueka,New Zealand,MZP,NZMK,-41.12329865,172.9889984,39,12,Z
Shute Harbour Airport,Shute Harbour,Australia,JHQ,YSHR,-20.277221,148.755556,12,10,O
Enstone,Enstone,United Kingdom,\N,EGTN,51.928167,-1.4285,550,0,U
Portoferrario Cruise Terminal,Portoferrario,Italy,\N,\N,42.49,10.19,13,1,E
Pittsburgh Amtrak,Pittsburgh,United States,\N,\N,40.4406,-79.9961,1370,-5,A
Raton Amtrak,Raton,United States,\N,\N,36.9033,-104.4386,8800,-7,A
Ann Arbor Municipal Airport,Ann Arbor,United States,ARB,KARB,42.22299957,-83.74559784,839,-5,A
Myrdal Station,Myrdal,Norway,\N,\N,60.4418,7.0723,2844,1,E
Flam Station,Flam,Norway,\N,\N,60.5017,7.0714,6,1,E
Leikanger Terminal,Leikanger,Norway,\N,\N,61.1351,6.4723,6,1,E
North Sea,Gryphon FPSO,United Kingdom,\N,GRY1,59.35,1.57,0,0,U
Shepparton Airport,Shepparton,Australia,SHT,YSHT,-36.42890167,145.3930054,374,10,O
Temora Airport,Temora,Australia,TEM,YTEM,-34.42139816,147.5119934,921,10,O
Gayndah Airport,Gayndah,Australia,GAH,YGAY,-25.61440086,151.6190033,369,10,N
Popondetta,Popondetta,Papua New Guinea,EIA,\N,-8.199999809,147.8500061,311,10,U
Wilcannia Airport,Wilcannia,Australia,WIO,YWCA,-31.52639961,143.375,250,10,O
Bollards Lagoon,Bollards Lagoon Station,Australia,\N,\N,-28.9832259,140.852844,250,9.5,O
Delamere Range,Delamere Range,Australia,\N,\N,-15.7467,131.919998,200,9.5,U
Ivanhoe Airport,Ivanhoe,Australia,\N,YIVO,-32.88330078,144.3099976,330,10,O
Menindee Airport,Menindee,Australia,\N,YMED,-32.36669922,142.4049988,0,10,O
Naduri,Naduri,Papua New Guinea,\N,\N,-8.93,147.73,900,10,U
Pooncarie Airport,Pooncarie,Australia,\N,YPCE,-33.36669922,142.5879974,50,10,O
Wiawera Station,Wiawera station,Australia,\N,\N,-32.29515,140.4145,180,9.5,O
Tilpa Airport,Tilpa,Australia,\N,YTLP,-30.93330002,144.4170074,0,10,O
Yarramba Station,Yarramba Station,Australia,\N,\N,-31.66136,140.6277,180,9.5,O
Reichenbach Air Base,Reichenbach im Kandertal,Switzerland,\N,LSGR,46.61360168,7.677780151,2385,1,E
Takayama Station,Takayama,Japan,\N,\N,36.1406,137.2519,2200,9,N
Himeji Station,Himeji,Japan,\N,\N,34.49395,134.412706,141,9,U
Miyajimaguchi Station,Miyajimaguchi,Japan,\N,\N,34.3122,132.3022,6,9,U
Miyajima Port,Miyajima,Japan,\N,\N,34.302043,132.32213,0,9,U
Brown Bluff Port,Brown Bluff,Antarctica,\N,\N,-63.32,-56.54,0,12,S
Devil Island Port,Devil Island,Antarctica,\N,\N,-63.48,-57.17,0,12,S
Gourdin Island Port,Gourdin Island,Antarctica,\N,\N,-63.12,-57.18,0,12,S
Cuverville Island Port,Cuverville Island,Antarctica,\N,\N,-64.41,-62.38,0,12,S
Neko Harbor,Neko Harbor,Antarctica,\N,\N,-64.5,-62.33,0,12,S
Port Lockroy,Port Lockroy,Antarctica,\N,\N,-64.4931,-63.294,0,12,S
Walker Bay,Walker Bay,Antarctica,\N,\N,-62.38,-60.42,0,12,S
Whalers Bay,Deception Island,Antarctica,\N,\N,-62.5837,-60.39,0,12,S
Labadee Port,Labadee,Haiti,\N,\N,19.4711,-72.1444,0,-5,A
Lagos Lagoon,Lekki,Nigeria,\N,\N,6.465907,3.532115,0,1,N
Escravos,Escravos,Nigeria,\N,\N,5.617203,5.187993,0,1,U
Volosovo,Volosovo,Russia,\N,XUMW,55.0683,37.4517,577,3,N
Bijie Feixiong Airport,Bijie,China,BFJ,ZUBJ,27.267066,105.472097,4751,8,N
Lensk Airport,Lensk,Russia,ULK,UERL,60.72060013,114.8259964,801,9,N
Fairbanks Train Depot,Fairbanks,United States,\N,\N,64.5109,-147.4445,446,-9,A
Denali Train Depot,Denali,United States,\N,\N,63.43083,-150.31111,3733,-9,A
Talkeetna Train Depot,Talkeetna,United States,\N,\N,62.18934,-150.06177,348,-9,A
Anchorage Rail Depot,Anchorage,United States,\N,\N,61.1318,-149.5326,102,-9,A
Whittier Port,Whittier,United States,\N,\N,60.774174,-148.677649,0,-9,A
Qingdao Railway Station,Qingdao,China,\N,\N,36.063497,120.312542,45,8,N
Beijing South Railway Station,Beijing,China,\N,\N,39.8658,116.3763,144,8,N
Shanghai Railway Station,Shanghai,China,\N,\N,31.251552,121.450446,16,8,N
Suzhou Railway Station,Suzhou,China,\N,\N,31.195,120.3623,9,8,N
Biluty,Khamar-Daban,Russia,\N,\N,51.994,102.099,3000,8,N
Shumak,Khamar-Daban,Russia,\N,\N,51.964,101.867,3600,8,N
Shumak,Khamar-Daban,Russia,\N,\N,51.964,101.897,3300,8,N
Kitoi,Khamar-Daban,Russia,\N,\N,52.111,101.986,2000,8,N
Kitoi,Khamar-Daban,Russia,\N,\N,52.111,101.986,2000,8,N
Angasolka,Baikal,Russia,\N,\N,51.758,103.849,1500,8,N
Kavalerovo Airport,Kavalerovo,Russia,\N,UHWK,44.2726,135.029,730,10,N
Igdir,Igdir,Turkey,IGD,LTCT,39.983056,43.866389,3100,3,E
Şanlıurfa GAP Airport,Sanliurfa,Turkey,GNY,LTCS,37.44566345,38.89559174,2708,3,E
Zafer Airport,Kutahya,Turkey,KZR,LTBZ,39.107377,30.115724,3327,3,E
Barentsburg,Barentsburg,Svalbard,\N,\N,78.1006,14.1998,20,1,U
Piramida,Piramida,Svalbard,\N,\N,78.6528,16.3392,20,1,U
Velikiye Luki Airport,Velikiye Luki,Russia,VLU,ULOL,56.3810997,30.60810089,328,3,N
Boston Back Bay Station,Boston,United States,ZTY,\N,42.3478,-71.075,20,-5,A
Burlington GO Station,Burlington,Canada,\N,\N,43.3408282,-79.8093881,243,-5,A
Niagra Falls Railway Station,Niagra Falls,Canada,\N,\N,43.1088,-79.0634,521,-5,A
Niagara Falls Station,Niagara Falls,United States,\N,\N,43.1135,-79.0318,0,-5,A
Yelahanka Air Force Station,Bangalore,India,\N,VOYK,13.13549995,77.60600281,3045,5.5,N
Yeltsovka Airport,Novosibirsk,Russia,\N,UNNE,55.0923996,83.00450134,617,7,N
Veligandu Resort,Veligandu,Maldives,\N,\N,4.1753,73.0037,0,5,U
Kuramathi,Kuramathi,Maldives,\N,\N,4.1525,73,0,5,U
Olkiombo Airstrip,Masai Mara,Kenya,\N,HKOK,-1.409569,35.110788,4997,3,U
Shanghai South Railway Station,Shanghai,China,\N,\N,31.154425,121.42416,13,8,N
Suzhou North Railway Station,Suzhou,China,\N,\N,31.423646,120.639045,6,8,N
Ulithi,Ulithi,Micronesia,ULI,\N,10.01669979,139.8000031,10,10,O
Mar-Kuel,Mar-Kuel,Russia,\N,UHHK,57.2712,132.314,200,10,N
Kodinsk Airport,Kodinsk,Russia,\N,UNKI,58.47940063,99.09390259,0,7,N
Nanjing Railway Station,Nanjing,China,\N,\N,32.088583,118.792189,29,8,N
Balkanabat,Balkanabat,Turkmenistan,BKN,\N,39.481389,54.362778,7,5,N
Lake Macquarie Airport,Lake Macquarie,Australia,BEO,YPEC,-33.0667,151.647995,2,10,O
Atlanta South Regional Airport/Tara Field,Hampton,United States,4A7,K4A7,33.389099,-84.332397,874,-5,A
Stapleton International Airport,Denver,United States,\N,DENX,39.779255,-104.88184,5333,-7,A
Brampton Island Airport,Brampton Island,Australia,BMP,YBPI,-20.80330086,149.2700043,11,10,O
Shanghai Maglev Long Yang Road Station,Shanghai,China,\N,\N,31.202854,121.558335,16,8,U
Nuernberg Port,Nuernberg,Germany,\N,\N,49.392222,11.061944,990,1,E
Alameda Naval Air Station,Alameda,United States,NGZ,KNGZ,37.78889847,-122.3199997,10,-8,U
Stein,Stein,Germany,\N,\N,49.406324,11.003054,984,1,E
Dippenricht Heliport,Dippenricht,Germany,\N,\N,49.253972,11.363216,1400,1,E
Lagoon Cove water aerodrome,Lagoon Cove,Canada,\N,\N,50.6,-126.3167,0,-8,A
Endelave West Airport,Endelage,Denmark,\N,EKEL,55.75650024,10.24849987,15,1,E
St. Johann In Tirol Airport,St. Johann in Tirol,Austria,\N,LOIJ,47.5201,12.4497,2198,1,E
Echo Bay water aerodrome,Echo Bay,Canada,\N,\N,50.45,-126.29,0,-8,A
Kingcome water aerodrome,Kingcome,Canada,\N,\N,50.58,-128.11,0,-8,A
Thalmässing-Waizenhofen Airport,Thalmaessing,Germany,\N,EDPW,49.06416702,11.20916653,1893,1,E
Tcentralny,Taganrog,Russia,\N,XRRC,47.246,38.84,183,3,N
Buffalo Exchange Street Station,Buffalo,United States,\N,\N,42.8783,-78.8738,600,-5,A
Wilmington Amtrak Station,Wilmington,United States,ZWI,\N,39.736667,-75.551667,0,-5,A
Vagaru Island,Viceroy Resort,Maldives,\N,\N,6.089305,73.203857,5,5,N
Fort McMurray - Mildred Lake Airport,Fort McMurray,Canada,NML,\N,57.055599,-111.573997,1046,-7,A
Genoa Cruise Terminal,Genova,Italy,\N,\N,44.40725,8.876301,0,1,E
Suzhou Industrial Park Railway Station,Suzhou,China,\N,\N,31.344444,120.706667,7,8,N
Elkhart Municipal,Elkhart,United States,\N,\N,41.719444,-86.003333,778,-5,A
Cochrane Airport,Cochrane,Canada,YCN,CYCN,49.10559845,-81.01360321,861,-5,A
Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,BJP,SBBP,-22.979162,-46.537508,2887,-3,S
Busselton Regional Airport,Brusselton,Australia,BQB,YBLN,-33.68842316,115.4015961,55,8,O
Srednekolymsk Airport,Srednekolymsk,Russia,SEK,UESK,67.4805,153.7364,60,11,N
Garowe - International,Garowe,Somalia,GGR,\N,8.24,48.29,553,3,N
Comarapa Airport,Salt Lake City,United States,\N,SLCR,-17.91360092,-64.51779938,6186,-4,A
Thorny Bush Game Lodge Airport,Hoedspruit,South Africa,\N,\N,-24.414722,31.165001,1900,2,U
Inverell Airport,Inverell,Australia,IVR,YIVL,-29.88829994,151.1439972,2667,10,O
Glen Innes Airport,Glen Innes,Australia,GLI,YGLI,-29.67499924,151.6889954,3433,10,O
Hangzhou Railway Station,Hangzhou,China,\N,\N,30.246,120.1784,39,8,N
Sorrento Valley Station,San Diego,United States,\N,\N,32.903,-117.225,150,-8,A
San Diego Union Station,San Diego,United States,\N,\N,32.716944,-117.168611,50,-8,A
Ansbach-Petersdorf Airport,Ansbach,Germany,\N,EDQF,49.361111,10.669444,1371,1,E
Venice-Venezia Mestre,Venice,Italy,\N,\N,45.48189,12.231923,0,1,E
Immokalee Regional Airport,Immokalee ,United States,IMM,KIMM,26.43320084,-81.40100098,37,-5,A
Maranggo Airport,Sulawesi Tenggara,Indonesia,\N,WA44,-5.764570236,123.9169998,169,8,N
Rancho San Simeon Airport,Cambria,United States,\N,66CA,35.60770035,-121.1100006,320,-8,A
Port Canaveral,Brevard County,United States,\N,\N,28.4113919,-80.6081066,0,-5,A
Cococay,Ragged Island,Bahamas,\N,\N,22.148056,-75.693333,0,-5,A
Yichun Mingyueshan Airport,Yichun,China,YIC,ZSYC,27.8025,114.3062,430,8,U
Costa maya port,Costa maya,Mexico,\N,\N,18.714,-87.709,0,-5,U
Costa maya port,Costa maya,Mexico,\N,\N,18.714,-87.709,0,-5,U
Fajardo,Fajardo,Puerto Rico,\N,\N,18.32,-65.65,0,-4,U
Billings field,Essex,Canada,\N,\N,42.199,-82.465,650,-5,U
Hiberico Offshore Platform,Cuidad del Carmen,Mexico,\N,\N,19.398611,-92.016111,0,-6,A
Alpha offshore platform,Cork,Ireland,\N,\N,51.400377,-7.901464,0,0,E
Peterhof Helicopter Landing area,Saint-Petersburg,Russia,\N,\N,59.890529,29.894609,0,3,N
Gogland Helicopter Landing,Gogland Island,Russia,\N,\N,60.011662,27.008236,0,4,N
New Carrollton Rail Station,New Carrollton,United States,ZRZ,\N,38.948,-76.8719,39,-5,A
Ship Channel Cay,Ship Channel Cay,Bahamas,\N,\N,24.819302,-76.824331,0,-5,A
Walkersville Train Depot,Walkersville,United States,\N,\N,39.48618333,-77.35475,308,-5,A
Seattle Pier 69 - Victoria Clipper,Seattle,United States,\N,\N,47.613801,-122.354019,7,-8,A
Dinwiddie County Airport,Petersburg,United States,PTB,KPTB,37.18379974,-77.50740051,193,-5,A
Mount Aso helipad,Aso,Japan,\N,\N,32.884308,131.064638,1350,9,N
Mount Aso helipad,Aso,Japan,\N,\N,32.884308,131.064638,1350,9,N
Kasongo Airport,Kasongo,Congo (Kinshasa),KGN,FZOK,-4.532999992,26.61700058,1785,2,U
McMurdo Station Pegasus Field,McMurdo Station,Antarctica,\N,NZPG,-77.96340179,166.5249939,18,12,Z
Klatovy Airport,Klatovy,Czech Republic,\N,LKKT,49.41830063,13.32190037,1299,1,E
Sheboygan County Memorial Airport,Sheboygan,United States,SBM,KSBM,43.76959991,-87.85140228,755,-6,A
Fortescue - Dave Forrest Aerodrome,Cloudbreak,Australia,KFE,YFDF,-22.290754,119.437143,1555,8,N
Ephraim-Gibraltar Airport,Ephraim,United States,3D2,\N,45.1354167,-87.1879444,773,-6,A
Kangel Danda Airport,Kangel Danda,Nepal,\N,VNKL,27.41063331,86.646595,0,5.75,N
Man Maya Airport,Khanidanda,Nepal,\N,VNKD,27.19028,86.77167,4435,5.75,N
Talcha Airport,Rara National Park,Nepal,\N,VNT1,29.43,81,0,5.75,N
Bajura Airport,Bajura,Nepal,BJU,VNBR,29.50200081,81.66899872,4300,5.75,N
Walkersville Turnaround,Frederick,United States,\N,\N,39.4449,-77.4012,302,-5,A
Chara Airport,Chara,Russia,\N,UIAR,56.91333389,118.2699966,2201,9,N
Tho Xuan Airport,Thanh Hoa,Vietnam,THD,\N,19.90167,105.46778,0,7,N
Herning Airport,Herning,Denmark,\N,EKHG,56.18470001,9.044449806,167,1,E
Oberschleißheim Airfield,Schleissheim,Germany,\N,EDNX,48.23944473,11.56138897,1594,1,E
Pinal Airpark,Marana,United States,MZJ,KMZJ,32.51060104,-111.3280029,1893,-7,N
Glendale Municipal Airport,Glendale,United States,GEU,KGEU,33.52690125,-112.2949982,1071,-7,N
Safford Regional Airport,Safford,United States,SAD,KSAD,32.85480118,-109.6350021,3179,-7,N
Verden-Scharnhorst Airport,Verden,Germany,\N,EDWV,52.96527863,9.282777786,144,1,E
Mara North,Masai Mara,Kenya,\N,\N,-1.142636,35.139856,5468,3,N
Fort Lauderdale-Hollywood International Airport Station at Dania Beach,Dania Beach,United States,\N,\N,26.061933,-80.16565,9,-5,A
Deerfield Beach Station,Deerfield Beach,United States,\N,\N,26.316944,-80.122222,13,-5,A
Lecheo,Korinthos,Greece,\N,\N,37.92592,22.860228,60,2,E
Solomon Airport,Solomon,Australia,SLJ,YSOL,-22.255,117.85,2008,8,N
Nittenau-Bruck Airport,Nittenau,Germany,\N,EDNM,49.22249985,12.2966671,1161,1,E
